"(0, 0.866232204711494)"
"(3371, 0.9471710751278736)"
"(3372, 0.9359364448788928)"
"(3373, 0.9123069019555197)"
"(3374, 0.9214731305160814)"
"(3375, 0.9313962782066909)"
"(3376, 0.8413889252755697)"
"(3377, 0.9528691636257028)"
"(3378, 0.9271061729659391)"
"(3379, 0.9377721851367293)"
"(3380, 0.9403327472207228)"
"(3381, 0.7952796811238103)"
"(3382, 0.9081264920723358)"
"(3383, 0.9557844981453173)"
"(3384, 0.9307298230866661)"
"(3385, 0.8574457925684423)"
"(3386, 0.9306117975269023)"
"(3387, 0.894075834476474)"
"(3388, 0.8988503542112757)"
"(3389, 0.9219004451902018)"
"(3390, 0.925537989579062)"
"(3391, 0.9434992160350996)"
"(3392, 0.9511212545971176)"
"(3393, 0.9689883488795671)"
"(3394, 0.9413288787418717)"
"(3395, 0.9288860433720721)"
"(3396, 0.9459934048011542)"
"(3397, 0.8714502113388279)"
"(3398, 0.7773475827444274)"
"(3399, 0.9420502789159572)"
"(3400, 0.9422613743924193)"
"(3401, 0.8741877125095526)"
"(3402, 0.9204911167421315)"
"(3403, 1.0)"
"(3404, 0.9276664620374624)"
"(3405, 0.9600996801621524)"
"(3406, 0.8854449226364323)"
"(3407, 0.9065676707574997)"
"(3408, 0.9662510037831695)"
"(3409, 0.8946930440270293)"
"(3410, 0.9288566602251158)"
"(3411, 0.8846218248155652)"
"(3412, 0.938525967149378)"
"(3413, 0.9484336485079696)"
"(3414, 0.9231492496760294)"
"(3415, 0.9386809718155934)"
"(3416, 0.9206728704865925)"
"(3417, 0.9388684096293952)"
"(3418, 0.8454058013276352)"
"(3419, 0.9055191315779533)"
"(3420, 0.9328937974661743)"
"(3421, 0.9801907341495424)"
"(3422, 0.8911565985781199)"
"(3423, 0.9145814607879468)"
"(3424, 0.9352216222438708)"
"(3425, 0.9545351745122466)"
"(3426, 0.9457928152616385)"
"(3427, 0.9579885851551802)"
"(3428, 0.9435018113927096)"
"(3429, 0.898368785559531)"
"(3430, 0.9358784176048218)"
"(3431, 0.9405255558575422)"
"(3432, 0.9566639273836225)"
"(3433, 0.9466794975702228)"
"(3434, 0.9246258746763483)"
"(3435, 0.9680168676237431)"
"(3436, 0.9132871842921636)"
"(3437, 0.9389626981697243)"
"(3438, 0.9302378439663281)"
"(3439, 0.948746534710012)"
"(3440, 0.856423870099479)"
"(3441, 0.9482904715388898)"
"(3442, 0.9388166792307857)"
"(3443, 0.9402007143049013)"
"(3444, 0.9216516074795813)"
"(3445, 0.8963121040130538)"
"(3446, 0.924082005440916)"
"(3447, 0.8786126513613365)"
"(3448, 0.9192335877218943)"
"(3449, 0.952793725021924)"
"(3450, 0.9531321433090381)"
"(3451, 0.935787674717218)"
"(3452, 0.9562349783524017)"
"(3453, 0.9398335955860905)"
"(3454, 0.9117949493127678)"
"(3455, 0.8073589950473176)"
"(3456, 0.9191733679181819)"
"(3457, 0.9050678440925397)"
"(3458, 0.9723188646111319)"
"(3459, 0.9656146888912678)"
"(3460, 0.9040828315977916)"
"(3461, 0.973075258566815)"
"(3462, 0.8543525067474459)"
"(3463, 0.9307264372316437)"
"(3464, 0.9442392554754584)"
"(3465, 0.928789415316991)"
"(3466, 0.9425032859702671)"
"(3467, 0.9315666852790367)"
"(3468, 0.9330610790352639)"
"(3469, 0.9315713696986615)"
"(3470, 0.94718371570025)"
"(3471, 0.9262405980053606)"
"(3472, 0.9705002530702956)"
"(3473, 0.915050882989011)"
"(3474, 0.9490653691013085)"
"(3475, 0.8384179587557399)"
"(3476, 0.9290353517172207)"
"(3477, 0.9393022600981731)"
"(3478, 0.9699861462438535)"
"(3479, 0.9376850626536073)"
"(3480, 0.9471832432891797)"
"(3481, 0.9631770827633019)"
"(3482, 0.9108633645761128)"
"(3483, 0.9246301677789065)"
"(3484, 0.92922564864176)"
"(3485, 0.9379463477134461)"
"(3486, 0.9639154340768263)"
"(3487, 0.9212476664022304)"
"(3488, 0.8900877853578713)"
"(3489, 0.9301757952846246)"
"(3490, 0.900445546209325)"
"(3491, 0.8619791001162422)"
"(3492, 0.9594389786031599)"
"(3493, 0.8955334702272755)"
"(3494, 0.9051780569238697)"
"(3495, 0.9370652175079026)"
"(3496, 0.9241924360111223)"
"(3497, 0.8223301454112197)"
"(3498, 0.950063327789615)"
"(3499, 0.9028856065079007)"
"(3500, 0.914000615484749)"
"(3501, 0.8722153257726816)"
"(3502, 0.8746675917741913)"
"(3503, 0.9318028281421286)"
"(3504, 0.9444620160596209)"
"(3505, 0.9018848303170952)"
"(3506, 0.9533587745522379)"
"(3507, 0.9554354769333027)"
"(3508, 0.9430406776864197)"
"(3509, 0.9418415225448963)"
"(3510, 0.9587341749741191)"
"(3511, 0.9505748693037405)"
"(3512, 0.8338370386415903)"
"(3513, 0.9230021733332475)"
"(3514, 0.9473213489233365)"
"(3515, 0.88568944772582)"
"(3516, 0.973367337123531)"
"(3517, 0.914538551537398)"
"(3518, 0.9627672160335876)"
"(3519, 0.9482098712869643)"
"(3520, 0.9309339748050615)"
"(3521, 0.8899348837050125)"
"(3522, 0.9336264385657389)"
"(3523, 0.9328343099770441)"
"(3524, 0.9304649432663362)"
"(3525, 0.9396994006984086)"
"(3526, 0.9465663041880834)"
"(3527, 0.9073086392567266)"
"(3528, 0.8844029874526131)"
"(3529, 0.915124312553012)"
"(3530, 0.9477668912528039)"
"(3531, 0.8999675390862998)"
"(3532, 0.7541975408569858)"
"(3533, 0.8636709074562062)"
"(3534, 0.9376725436629761)"
"(3535, 0.8814277586661502)"
"(3536, 0.9217509638520763)"
"(3537, 0.9641829902042333)"
"(3538, 0.8906459538323543)"
"(3539, 0.9131750133932909)"
"(3540, 0.9242485024057013)"
"(3541, 0.9567725508802687)"
"(3542, 0.9597805113255397)"
"(3543, 0.9298244653092121)"
"(3544, 0.9755151932892648)"
"(3545, 0.9533386975025421)"
"(3546, 0.9268760336767924)"
"(3547, 0.9405990226030266)"
"(3548, 0.9523381090820423)"
"(3549, 0.9553814236585556)"
"(3550, 0.9694408508266791)"
"(3551, 0.8612188662329999)"
"(3552, 0.95939443608978)"
"(3553, 0.9659970442856477)"
"(3554, 0.8509467925446542)"
"(3555, 0.9419995326171147)"
"(3556, 0.9015072521314824)"
"(3557, 0.9318399226154612)"
"(3558, 0.8070920216419554)"
"(3559, 0.934390914708676)"
"(3560, 0.9327148652272377)"
"(3561, 0.9030165870195979)"
"(3562, 0.9524799934312775)"
"(3563, 0.8289508165808704)"
"(3564, 0.9185863383841223)"
"(3565, 0.88462861652835)"
"(3566, 0.9194919454255114)"
"(3567, 0.9108179293678882)"
"(3568, 0.9649829426912605)"
"(3569, 0.9166206465977731)"
"(3570, 0.8567934415238578)"
"(3571, 0.8006293164663609)"
"(3572, 0.8601805291307102)"
"(3573, 0.8729473931314546)"
"(3574, 0.9549944103377219)"
"(3575, 0.871969157125307)"
"(3576, 0.9554977504665846)"
"(3577, 0.9396576013769723)"
"(3578, 0.8618940607695149)"
"(3579, 0.9563440734981482)"
"(3580, 0.9494455163171379)"
"(3581, 0.9218082448582127)"
"(3582, 0.912023815569323)"
"(3583, 0.9638708033837213)"
"(3584, 0.8491230483282933)"
"(3585, 0.9191668806809888)"
"(3586, 0.9279266326926668)"
"(3587, 0.9121185620491741)"
"(3588, 0.9725787356697163)"
"(3589, 0.807728968453424)"
"(3590, 0.927883991200965)"
"(3591, 0.9567200167464227)"
"(3592, 0.9234275417050994)"
"(3593, 0.8907953106062728)"
"(3594, 0.8925437774655991)"
"(3595, 0.9501732880145001)"
"(3596, 0.9439110898509804)"
"(3597, 0.8927247983792815)"
"(3598, 0.8678058886393843)"
"(3599, 0.8773916892519076)"
"(3600, 0.9245983043375409)"
"(3601, 0.8606606425806587)"
"(3602, 0.8818482892447964)"
"(3603, 0.953986784988412)"
"(3604, 0.8771438907508599)"
"(3605, 0.9722705506594771)"
"(3606, 0.9155745254346775)"
"(3607, 0.9628093442801549)"
"(3608, 0.9353991080848711)"
"(3609, 0.9365244780849684)"
"(3610, 0.9545594344570139)"
"(3611, 0.9685572332205933)"
"(3612, 0.9219693275966829)"
"(3613, 0.9639439744306518)"
"(3614, 0.9741600051843354)"
"(3615, 0.8973545418218682)"
"(3616, 0.9067874623481779)"
"(3617, 0.874281476781502)"
"(3618, 0.9310648392946979)"
"(3619, 0.9601291792668833)"
"(3620, 0.9552115192376779)"
"(3621, 0.9520681843073378)"
"(3622, 0.9605282112403776)"
"(3623, 0.921378799044774)"
"(3624, 0.9724968781889098)"
"(3625, 0.9027307391720446)"
"(3626, 0.9420255504150108)"
"(3627, 0.9456642259964869)"
"(3628, 0.9567699647794934)"
"(3629, 0.8804817426704962)"
"(3630, 0.9162804114788115)"
"(3631, 0.8993277513724399)"
"(3632, 0.8938004729536076)"
"(3633, 0.9367679308482668)"
"(3634, 0.888989859961799)"
"(3635, 0.963197155271141)"
"(3636, 0.943524485447323)"
"(3637, 0.9542030308114069)"
"(3638, 0.9473441287243904)"
"(3639, 0.9508925772952518)"
"(3640, 0.9328742999550914)"
"(3641, 0.8704470324799729)"
"(3642, 0.9642001853976335)"
"(3643, 0.9718917884660092)"
"(3644, 0.9534057466908686)"
"(3645, 0.908517034329235)"
"(3646, 0.9605006817949705)"
"(3647, 0.9242686433628071)"
"(3648, 0.957893055736235)"
"(3649, 0.936649400889551)"
"(3650, 0.8901714052862686)"
"(3651, 0.8874984375789203)"
"(3652, 0.9550896528671592)"
"(3653, 0.9475453326249262)"
"(3654, 0.9266588620210787)"
"(3655, 0.9122341717113679)"
"(3656, 0.9566725178511251)"
"(3657, 0.9375819169149247)"
"(3658, 0.9297218263427179)"
"(3659, 0.9301834482726677)"
"(3660, 0.9211627605489061)"
"(3661, 0.9203119865308984)"
"(3662, 0.8843890761151886)"
"(3663, 0.7600075722450558)"
"(3664, 0.9380808003883401)"
"(3665, 0.9309257662434535)"
"(3666, 0.9581791798588023)"
"(3667, 0.8753573970936983)"
"(3668, 0.9493770079100036)"
"(3669, 0.7485940581751287)"
"(3670, 0.9759190660626014)"
"(3671, 0.8814622729079309)"
"(3672, 0.899639345867367)"
"(3673, 0.9538475164043447)"
"(3674, 0.9115268547787875)"
"(3675, 0.9525972654263247)"
"(3676, 0.9609613361932544)"
"(3677, 0.932918717208933)"
"(3678, 0.9161394436045032)"
"(3679, 0.8801510705013653)"
"(3680, 0.963349295238095)"
"(3681, 0.933224969113233)"
"(3682, 0.8797848195559413)"
"(3683, 0.9265759033083826)"
"(3684, 0.8542343637084301)"
"(3685, 0.9542322212730336)"
"(3686, 0.938658723261517)"
"(3687, 0.8984783011776574)"
"(3688, 0.9093631014973188)"
"(3689, 0.9069523857405837)"
"(3690, 0.9090708088099898)"
"(3691, 0.8188200924174517)"
"(3692, 0.9031349577173825)"
"(3693, 0.9069939368674164)"
"(3694, 0.9099145367056773)"
"(3695, 0.9295794329260408)"
"(3696, 0.9473014291716013)"
"(3697, 0.914000615484749)"
"(3698, 0.9417018293644037)"
"(3699, 0.894679562772481)"
"(3700, 0.8929443132032825)"
"(3701, 0.941058749981548)"
"(3702, 0.9150258879691723)"
"(3703, 0.9515503746308239)"
"(3704, 0.9093746159395313)"
"(3705, 0.8400360208726216)"
"(3706, 0.935917998030674)"
"(3707, 0.9700396516604963)"
"(3708, 0.9242196726020513)"
"(3709, 0.9443836076468576)"
"(3710, 0.926462897627139)"
"(3711, 0.8985708805020973)"
"(3712, 0.910501036752714)"
"(3713, 0.8129314473379361)"
"(3714, 0.8474697696469105)"
"(3715, 0.8812658662357667)"
"(3716, 0.8910919208043936)"
"(3717, 0.910107416036048)"
"(3718, 0.8557987312351603)"
"(3719, 0.8866254870378032)"
"(3720, 0.9485795241559671)"
"(3721, 0.936555461583501)"
"(3722, 0.8890418273141462)"
"(3723, 0.8807613929799256)"
"(3724, 0.9351828581956944)"
"(3725, 0.9489866632849469)"
"(3726, 0.9491049696365794)"
"(3727, 0.9434367157679057)"
"(3728, 0.9448134618299747)"
"(3729, 0.9600461322478987)"
"(3730, 0.9310983490887883)"
"(3731, 0.9503375027898454)"
"(3732, 0.9426591085912638)"
"(3733, 0.9450272086324505)"
"(3734, 0.8674401339943383)"
"(3735, 0.8049022239440738)"
"(3736, 0.8956112697749723)"
"(3737, 0.9616303243226496)"
"(3738, 0.9680848277098212)"
"(3739, 0.9192019348312782)"
"(3740, 0.9017372292337945)"
"(3741, 0.8389410947051632)"
"(3742, 0.8443736406235695)"
"(3743, 0.9647842899106874)"
"(3744, 0.9490278387707828)"
"(3745, 0.9397890973498316)"
"(3746, 0.9430140073051803)"
"(3747, 0.9564606937644913)"
"(3748, 0.8770236606834831)"
"(3749, 0.936388614384992)"
"(3750, 0.9353015665852983)"
"(3751, 0.8787046718125291)"
"(3752, 0.9337852554630867)"
"(3753, 0.9446018003120368)"
"(3754, 0.9538919486277562)"
"(3755, 0.9560354548303037)"
"(3756, 0.9440607104829062)"
"(3757, 0.9047566171594374)"
"(3758, 0.9703801427371818)"
"(3759, 0.9603098190893379)"
"(3760, 0.9053934882849624)"
"(3761, 0.9101031942313857)"
"(3762, 0.9767298299640281)"
"(3763, 0.7312214193294989)"
"(3764, 0.9435809414784126)"
"(3765, 0.9623419481352886)"
"(3766, 0.9487392988472796)"
"(3767, 0.8610824089975322)"
"(3768, 0.8707884211336945)"
"(3769, 0.9390274808600644)"
"(3770, 0.9199148371825985)"
"(3771, 0.956362085430934)"
"(3772, 0.8952997042342332)"
"(3773, 0.9398208200866963)"
"(3774, 0.9483412055719047)"
"(3775, 0.963680923434595)"
"(3776, 0.9510219864109635)"
"(3777, 0.9389307489361616)"
"(3778, 0.8837952198631549)"
"(3779, 0.9355867525516796)"
"(3780, 0.9388947043162729)"
"(3781, 0.9348629861039995)"
"(3782, 0.9459056055902508)"
"(3783, 0.8817714663187146)"
"(3784, 0.8564878439590081)"
"(3785, 0.9342289218018818)"
"(3786, 0.9058339203259863)"
"(3787, 0.9191437598315867)"
"(3788, 0.9517331848364994)"
"(3789, 0.9273904846099633)"
"(3790, 0.9500629602313805)"
"(3791, 0.8946612302161653)"
"(3792, 0.9710219316177775)"
"(3793, 0.9483479328895285)"
"(3794, 0.9683342890300431)"
"(3795, 0.9326916288554614)"
"(3796, 0.898029497490684)"
"(3797, 0.8805031688562787)"
"(3798, 0.9277406132101578)"
"(3799, 0.9541525985443359)"
"(3800, 0.9618815371491235)"
"(3801, 0.9062744236139498)"
"(3802, 0.874483528899419)"
"(3803, 0.9492322240772991)"
"(3804, 0.7480706406000647)"
"(3805, 0.9497427554123761)"
"(3806, 0.9232523413778196)"
"(3807, 0.9282690745677025)"
"(3808, 0.9322029986024666)"
"(3809, 0.940027907719838)"
"(3810, 0.9263033771189645)"
"(3811, 0.9377120589716581)"
"(3812, 0.9015914400590065)"
"(3813, 0.9211598237767671)"
"(3814, 0.9574757731788053)"
"(3815, 0.9628385358558009)"
"(3816, 0.9384240980607584)"
"(3817, 0.8348906179358614)"
"(3818, 0.9238222248363273)"
"(3819, 0.945903639367425)"
"(3820, 0.9294534005264253)"
"(3821, 0.9534855857172193)"
"(3822, 0.5260869189478788)"
"(3823, 0.9191399411590467)"
"(3824, 0.9211207447612739)"
"(3825, 0.8025933454073064)"
"(3826, 0.8982304461424477)"
"(3827, 0.9683834127563845)"
"(3828, 0.91878541013256)"
"(3829, 0.9309261641898064)"
"(3830, 0.7337154289741573)"
"(3831, 0.9352487584527257)"
"(3832, 0.9585693073231565)"
"(3833, 0.9189500715454915)"
"(3834, 0.9670959378126012)"
"(3835, 0.9252378688346405)"
"(3836, 0.889070561443639)"
"(3837, 0.9419256891022089)"
"(3838, 0.9400125472817007)"
"(3839, 0.9657534340131188)"
"(3840, 0.7704659553606856)"
"(3841, 0.8999088537380618)"
"(3842, 0.9035789307769517)"
"(3843, 0.9284488953475147)"
"(3844, 0.9263084236967463)"
"(3845, 0.9018930715733336)"
"(3846, 0.9652386448682249)"
"(3847, 0.9480340711955287)"
"(3848, 0.9690732490945908)"
"(3849, 0.808560321171381)"
"(3850, 0.8892711987168543)"
"(3851, 0.9443745459957509)"
"(3852, 0.9620468393866373)"
"(3853, 0.9448994385511899)"
"(3854, 0.8720709774215933)"
"(3855, 0.9525010391496802)"
"(3856, 0.9219326425188258)"
"(3857, 0.9455836996305785)"
"(3858, 0.9553305681493031)"
"(3859, 0.9702668408891159)"
"(3860, 0.90667713066123)"
"(3861, 0.9193467455830636)"
"(3862, 0.9364781981565791)"
"(3863, 0.8143083427257762)"
"(3864, 0.8288747143882952)"
"(3865, 0.9317437277187652)"
"(3866, 0.8661246830005487)"
"(3867, 0.8827805845091128)"
"(3868, 0.9495731336760443)"
"(3869, 0.8833743118800083)"
"(3870, 0.9597946449319056)"
"(3871, 0.9560651627707684)"
"(3872, 0.9288091843778947)"
"(3873, 0.8988724079956453)"
"(3874, 0.915244409732667)"
"(3875, 0.9166416353281961)"
"(3876, 0.9145610902691659)"
"(3877, 0.9383750528826111)"
"(3878, 0.9345330896176343)"
"(3879, 0.9531318988570833)"
"(3880, 0.9600970286796169)"
"(3881, 0.939544359987321)"
"(3882, 0.9493380862575758)"
"(3883, 0.8787474177511)"
"(3884, 0.9307505025376028)"
"(3885, 0.9563332915961822)"
"(3886, 0.9153127446209085)"
"(3887, 0.8416476283889278)"
"(3888, 0.9636082413439588)"
"(3889, 0.8761068052998946)"
"(3890, 0.9279422280510777)"
"(3891, 0.9707324378700676)"
"(3892, 0.9381908931691371)"
"(3893, 0.9202293643747871)"
"(3894, 0.9147370117536406)"
"(3895, 0.9227707120574422)"
"(3896, 0.8516694709810922)"
"(3897, 0.9448492101598268)"
"(3898, 0.9673365897122698)"
"(3899, 0.8701074629535043)"
"(3900, 0.8884161855703625)"
"(3901, 0.9655101445936961)"
"(3902, 0.9533402227595982)"
"(3903, 0.9167121397028217)"
"(3904, 0.9026685140771098)"
"(3905, 0.955384980241693)"
"(3906, 0.8293828500751894)"
"(3907, 0.9204326254814066)"
"(3908, 0.9498662887302302)"
"(3909, 0.9708788148575465)"
"(3910, 0.9219709581606794)"
"(3911, 0.9551137367741604)"
"(3912, 0.9320973506481058)"
"(3913, 0.9663272418895688)"
"(3914, 0.969535307371952)"
"(3915, 0.9592455672643646)"
"(3916, 0.9363341013644316)"
"(3917, 0.8155961212343413)"
"(3918, 0.9259196101807061)"
"(3919, 0.8192062716704843)"
"(3920, 0.741315865567001)"
"(3921, 0.9412141645711465)"
"(3922, 0.9041060599603429)"
"(3923, 0.9023883257135054)"
"(3924, 0.9628911774517233)"
"(3925, 0.9090584256402483)"
"(3926, 0.8218918883148998)"
"(3927, 0.9555512958977638)"
"(3928, 0.9592336525238108)"
"(3929, 0.9372353473465412)"
"(3930, 0.8595627829000566)"
"(3931, 0.9527860777543583)"
"(3932, 0.8070794432514271)"
"(3933, 0.9181297580138136)"
"(3934, 0.9701067167396913)"
"(3935, 0.8937339504529795)"
"(3936, 0.804410953993527)"
"(3937, 0.9740371571779458)"
"(3938, 0.9314243626938705)"
"(3939, 0.927014994014145)"
"(3940, 0.9454725855228324)"
"(3941, 0.9216313629074239)"
"(3942, 0.900292433336381)"
"(3943, 0.9413098264945085)"
"(3944, 0.9454282278291797)"
"(3945, 0.9311969421842652)"
"(3946, 0.9288236433034706)"
"(3947, 0.9210509139887916)"
"(3948, 0.9058004184482067)"
"(3949, 0.8871914369224676)"
"(3950, 0.9485007107293709)"
"(3951, 0.950191816371092)"
"(3952, 0.8974423472759242)"
"(3953, 0.9000009667935143)"
"(3954, 0.9467679488428618)"
"(3955, 0.9192423741420919)"
"(3956, 0.944337193259144)"
"(3957, 0.9336038873122866)"
"(3958, 0.894262610087449)"
"(3959, 0.9668066834127099)"
"(3960, 0.926783915811277)"
"(3961, 0.9380719495732635)"
"(3962, 0.9423867377199239)"
"(3963, 0.9407486152867236)"
"(3964, 0.8793963665121572)"
"(3965, 0.8631138825424121)"
"(3966, 0.918369357309464)"
"(3967, 0.9307671446854917)"
"(3968, 0.9347597012408388)"
"(3969, 0.9336745596108856)"
"(3970, 0.9355428084040599)"
"(3971, 0.9040979347423573)"
"(3972, 0.8973366846605546)"
"(3973, 0.887585521670235)"
"(3974, 0.8909757539813785)"
"(3975, 0.6780024513952476)"
"(3976, 0.9383857357132843)"
"(3977, 0.9348898684015831)"
"(3978, 0.9443118359476315)"
"(3979, 0.8841254547329579)"
"(3980, 0.8759019096485565)"
"(3981, 0.8344884034219368)"
"(3982, 0.9565811401702374)"
"(3983, 0.9436258858564692)"
"(3984, 0.8528764818521547)"
"(3985, 0.965336097981633)"
"(3986, 0.8815035159132374)"
"(3987, 0.9120717139438521)"
"(3988, 0.889670345407551)"
"(3989, 0.9181636011732655)"
"(3990, 0.9623145443877553)"
"(3991, 0.9286041427088403)"
"(3992, 0.907844919716558)"
"(3993, 0.922294549382158)"
"(3994, 0.865456584491743)"
"(3995, 0.931812648922373)"
"(3996, 0.8590226930722803)"
"(3997, 0.8478902700367366)"
"(3998, 0.9258252305581057)"
"(3999, 0.9317734772446595)"
"(4000, 0.8946263596365608)"
"(4001, 0.9468735304095732)"
"(4002, 0.8947542269416344)"
"(4003, 0.918877973630442)"
"(4004, 0.8767698111900272)"
"(4005, 0.9668011690847107)"
"(4006, 0.8417832751050718)"
"(4007, 0.8946665453774921)"
"(4008, 0.8935510810632404)"
"(4009, 0.9326074179392184)"
"(4010, 0.9248750754540598)"
"(4011, 0.9512026610781422)"
"(4012, 0.8304261277361168)"
"(4013, 0.904307336159831)"
"(4014, 0.8755523315556485)"
"(4015, 0.8805795361934847)"
"(4016, 0.9098673791061113)"
"(4017, 0.9370227409554069)"
"(4018, 0.9407937304657181)"
"(4019, 0.92523867014362)"
"(4020, 0.8777696667188319)"
"(4021, 0.8674603018634246)"
